key	lemma	part_of_speech	parsing	definition	strongs	alternates
איננו	אַיִן	particle	negative particle, pronominal suffix 3rd person masculine singular	a non-entity; generally used as a negative particle	H369	אַיִן|particle|negative particle, pronominal suffix 1st person common plural
אינני	אַיִן	particle	negative particle, pronominal suffix 1st person common singular	a non-entity; generally used as a negative particle	H369	אַיִן|particle|interrogative particle, pronominal suffix 1st person common singular
אינק	יָנַק	verb	qal imperfect 1st person common singular	to suck; causatively, to give milk	H3243	
איסר	יָסַר	verb	piel imperfect 1st person common singular	to chastise, literally (with blows) or figuratively (with words); hence, to instruct	H3256	
איסרם	יָסַר	verb	hiphil imperfect 1st person common singular, pronominal suffix 3rd person masculine plural	to chastise, literally (with blows) or figuratively (with words); hence, to instruct	H3256	
איעזר	אִיעֶזֵר	proper noun	not parsed	Iezer, an Israelite	H372	
איעצה	יָעַץ	verb	qal cohortative 1st person common singular	to advise; reflexively, to deliberate or resolve	H3289	
איעצך	יָעַץ	verb	qal imperfect 1st person common singular, pronominal suffix 2nd person masculine singular	to advise; reflexively, to deliberate or resolve	H3289	יָעַץ|verb|qal cohortative 1st person common singular, pronominal suffix 2nd person feminine singular
איפה	אֵיפֹה	particle	interrogative particle	what place?; also (of time) when?; or (of means) how?	H375	אֵיפָה|noun|feminine singular absolute
איפת	אֵיפָה	noun	feminine singular construct	an ephah or measure for grain; hence, a measure in general	H374	
אירא	יָרֵא	verb	qal imperfect 1st person common singular	to fear; morally, to revere; caus. to frighten	H3372	
איראנו	יָרֵא	verb	qal imperfect 1st person common singular, pronominal suffix 3rd person masculine singular	to fear; morally, to revere; caus. to frighten	H3372	
אירשנה	יָרַשׁ	verb	qal imperfect 1st person common singular, pronominal suffix 3rd person feminine singular	to occupy (by driving out previous tenants, and possessing in their place)	H3423	
איש	אִישׁ	noun	masculine singular absolute	a man as an individual or a male person	H376	אִישׁ|noun|masculine singular construct;אִישׁ־בֹּשֶׁת|proper noun|not parsed;בֶּן־יְמִינִי|noun|masculine singular absolute
אישה	אִישׁ	noun	masculine singular construct, pronominal suffix 3rd person feminine singular	a man as an individual or a male person	H376	
אישהוד	אִישְׁהוֹד	proper noun	not parsed	Ishod, an Israelite	H379	
אישו	אִישׁ	noun	masculine singular construct, pronominal suffix 3rd person masculine singular	a man as an individual or a male person	H376	
אישי	אִישׁ	noun	masculine singular construct, pronominal suffix 1st person common singular	a man as an individual or a male person	H376	
אישים	אִישׁ	noun	masculine plural absolute	a man as an individual or a male person	H376	
אישך	אִישׁ	noun	masculine singular construct, pronominal suffix 2nd person feminine singular	a man as an individual or a male person	H376	
אישן	יָשֵׁן	verb	qal imperfect 1st person common singular	properly, to be slack or languid, i.e. (by implication) sleep (figuratively, to die)	H3462	
אישר	יָשַׁר	verb	piel imperfect 1st person common singular	to be straight or even; figuratively, to be (causatively, to make) right, pleasant, prosperous	H3474	
איתוהי	אִיתַי	particle	particle of affirmation, pronominal suffix 3rd person masculine singular	properly, entity; used only as aparticle of affirmation, there is	H383	
איתי	אִתַּי	proper noun	not parsed	Ittai or Ithai, the name of a Gittite and of an Israelite	H863	אִיתַי|particle|particle of affirmation
איתיאל	אִיתִיאֵל	proper noun	not parsed	Ithiel, the name of an Israelite, also of a symbolical person	H384	
איתיכון	אִיתַי	particle	particle of affirmation, pronominal suffix 2nd person masculine plural	properly, entity; used only as aparticle of affirmation, there is	H383	
איתינא	אִיתַי	particle	particle of affirmation, pronominal suffix 1st person common plural	properly, entity; used only as aparticle of affirmation, there is	H383	
איתם	תָּמַם	verb	qal imperfect 1st person common singular	to complete, in a good or a bad sense, literal, or figurative, transitive or intransitive	H8552	
איתמר	אִיתָמָר	proper noun	not parsed	Ithamar, a son of Aaron	H385	
איתן	אֵיתָן	adjective	adjective masculine singular absolute	permanence; hence (concrete) permanent; specifically a chieftain	H386	אֵיתָן|proper noun|not parsed
איתנא	אִיתַי	particle	particle of affirmation, pronominal suffix 1st person common plural	properly, entity; used only as aparticle of affirmation, there is	H383	
אך	אַךְ	particle	particle of affirmation	a particle of affirmation, surely; hence (by limitation) only	H389	
אכבד	כָּבַד	verb	piel imperfect 1st person common singular	to be heavy, i.e. in a bad sense (burdensome, severe, dull) or in a good sense (numerous, rich	H3513	כָּבַד|verb|niphal imperfect 1st person common singular
אכבדה	כָּבַד	verb	niphal cohortative 1st person common singular	to be heavy, i.e. in a bad sense (burdensome, severe, dull) or in a good sense (numerous, rich	H3513	
אכבדך	כָּבַד	verb	piel imperfect 1st person common singular, pronominal suffix 2nd person masculine singular	to be heavy, i.e. in a bad sense (burdensome, severe, dull) or in a good sense (numerous, rich	H3513	
אכביד	כָּבַד	verb	hiphil imperfect 1st person common singular	to be heavy, i.e. in a bad sense (burdensome, severe, dull) or in a good sense (numerous, rich	H3513	
אכה	נָכָה	verb	hiphil imperfect 1st person common singular	to strike (lightly or severely, literally or figuratively)	H5221	
אכול	אָכַל	verb	qal infinitive absolute	to eat (literally or figuratively)	H398	אָכַל|verb|qal imperative 2nd person masculine singular
אכזב	כָּזַב	verb	piel imperfect 1st person common singular	to lie (i.e. deceive), literally or figuratively	H3576	אַכְזָב|adjective|adjective masculine singular absolute
אכזיב	אַכְזִיב	proper noun	not parsed	Akzib, the name of two places in Palestine	H392	
אכזיבה	אַכְזִיב	proper noun	directional he	Akzib, the name of two places in Palestine	H392	
אכזר	אַכְזָר	adjective	adjective masculine singular absolute	violent; by implication deadly; also (in a good sense) brave	H393	
אכזרי	אַכְזָרִי	adjective	adjective masculine singular absolute	terrible	H394	
אכזריות	אַכְזְרִיּוּת	noun	feminine singular construct	fierceness	H395	
אכחד	כָּחַד	verb	piel imperfect 1st person common singular	to secrete, by act or word; hence (intensively) to destroy	H3582	
אכין	כּוּן	verb	hiphil imperfect 1st person common singular	properly, to be erect (i.e. stand perpendicular)	H3559	
אכינה	כּוּן	verb	hiphil cohortative 1st person common singular	properly, to be erect (i.e. stand perpendicular)	H3559	
אכיר	נָכַר	verb	hiphil imperfect 1st person common singular	properly, to scrutinize, i.e. look intently at	H5234	
אכיש	אֲכִישׁ	proper noun	not parsed	Akish, a Philistine king	H397	
אככה	נָכָה	verb	hiphil imperfect 1st person common singular, pronominal suffix 2nd person masculine singular	to strike (lightly or severely, literally or figuratively)	H5221	
אכל	אֹכֶל	noun	masculine singular absolute	food	H400	אָכַל|verb|qal perfect 3rd person masculine singular;אָכַל|verb|qal active participle masculine singular absolute;אָכַל|verb|qal imperative 2nd person masculine singular
אכלא	כָּלָא	verb	qal imperfect 1st person common singular	to restrict, by act (hold back or in) or word (prohibit)	H3607	
אכלה	אָכַל	verb	qal perfect 3rd person feminine singular	to eat (literally or figuratively)	H398	אָכַל|verb|qal active participle feminine singular absolute;כָּלָה|verb|piel imperfect 1st person common singular;אָכַל|verb|qal infinitive construct
אכלהו	אָכַל	verb	qal imperative 2nd person masculine plural, pronominal suffix 3rd person masculine singular	to eat (literally or figuratively)	H398	
אכלו	אָכַל	verb	qal perfect 3rd person common plural	to eat (literally or figuratively)	H398	אֹכֶל|noun|masculine singular construct, pronominal suffix 3rd person masculine singular;אָכַל|verb|qal passive perfect 3rd person common plural;אָכַל|verb|qal perfect 3rd person masculine singular, pronominal suffix 3rd person masculine singular
אכלום	אָכַל	verb	qal perfect 3rd person common plural, pronominal suffix 3rd person masculine plural	to eat (literally or figuratively)	H398	
אכלי	אָכַל	verb	qal active participle masculine plural construct	to eat (literally or figuratively)	H398	אֲכַל|verb|qal imperative 2nd person feminine singular
אכליו	אָכַל	verb	qal active participle masculine plural construct, pronominal suffix 3rd person masculine singular	to eat (literally or figuratively)	H398	
אכליך	אָכַל	verb	qal active participle masculine plural construct, pronominal suffix 2nd person feminine singular	to eat (literally or figuratively)	H398	
אכלים	אָכַל	verb	qal active participle masculine plural absolute	to eat (literally or figuratively)	H398	
אכלך	אֹכֶל	noun	masculine singular construct, pronominal suffix 2nd person masculine singular	food	H400	כָּלָה|verb|piel imperfect 1st person common singular, pronominal suffix 2nd person masculine singular;אָכַל|verb|qal infinitive construct, pronominal suffix 2nd person masculine singular
אכלכל	כּוּל	verb	pilpel imperfect 1st person common singular	properly, to keep in; hence, to measure; figuratively, to maintain (in various senses)	H3557	
אכלכם	אָכַל	verb	qal infinitive construct, pronominal suffix 2nd person masculine plural	to eat (literally or figuratively)	H398	
אכלם	אֹכֶל	noun	masculine singular construct, pronominal suffix 3rd person masculine plural	food	H400	
אכלנו	אָכַל	verb	qal perfect 1st person common plural	to eat (literally or figuratively)	H398	אָכַל|verb|qal perfect 3rd person masculine singular, pronominal suffix 1st person common plural
אכלני	אָכַל	verb	qal perfect 3rd person masculine singular, pronominal suffix 1st person common singular	to eat (literally or figuratively)	H398	
